Author,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,clustering_coefficient
Gerolamo Taccogna,0.016597510373443983,0.0,0.14207776240971262,2.3816315189829455e-13,1.0
Giancarlo Succi,0.024896265560165977,0.00016136468418626092,0.14340559196494357,2.9057139733388833e-13,0.7333333333333333
Davide Rossi,0.012448132780082988,0.0,0.14897474116746565,4.0696860464382713e-13,1.0
Marcello Missiroli,0.008298755186721992,0.0,0.1407742966995318,1.8432361141798125e-13,1.0
Csaba Hegedus,0.03734439834024896,0.0,0.14207776240971262,4.161052131419333e-13,1.0
Attila Franco,0.03734439834024896,0.0,0.14207776240971262,4.161052131419333e-13,1.0
Ales Kancilija,0.03734439834024896,0.0,0.14207776240971262,4.161052131419333e-13,1.0
Istvan Moldovan,0.03734439834024896,0.0,0.14207776240971262,4.161052131419333e-13,1.0
Gregor Papa,0.03734439834024896,0.0,0.14207776240971262,4.161052131419333e-13,1.0
Spela Poklukar,0.03734439834024896,0.0,0.14207776240971262,4.161052131419333e-13,1.0
Mario Riccardi,0.03734439834024896,0.0,0.14207776240971262,4.161052131419333e-13,1.0
Alberto Sillitti,0.049792531120331954,0.0004149377593360996,0.14407885765491985,4.836307360181826e-13,0.6363636363636364
Pal Varga,0.03734439834024896,0.0,0.14207776240971262,4.161052131419333e-13,1.0
Stanislav Litvinov,0.016597510373443983,0.0,0.13886333339591822,2.4380295562762436e-13,1.0
Cristiana Santos,0.008298755186721992,0.0,0.11713281175762567,2.872636469552965e-14,1.0
Roberto Navigli,0.029045643153526972,0.0,0.11941166023540048,4.695371028969259e-14,1.0
Maria-Esther Vidal,0.029045643153526972,0.0,0.11941166023540048,4.695371028969259e-14,1.0
Pascal Hitzler,0.029045643153526972,0.0,0.11941166023540048,4.695371028969259e-14,1.0
Raphael Troncy,0.029045643153526972,0.0,0.11941166023540048,4.695371028969259e-14,1.0
Laura Hollink,0.029045643153526972,0.0,0.11941166023540048,4.695371028969259e-14,1.0
Anna Tordai,0.029045643153526972,0.0,0.11941166023540048,4.695371028969259e-14,1.0
Alice Graziosi,0.016597510373443983,0.0,0.1273394053132694,4.144990877387043e-13,1.0
Luca Bonini,0.016597510373443983,0.0,0.1273394053132694,4.144990877387043e-13,1.0
Ilaria Bartolini,0.21161825726141079,0.02434301521438451,0.21849599272437897,0.25375187095246615,0.40941176470588236
Fabio Pizza,0.024896265560165977,0.0,0.12364501913860207,0.012693793140531451,1.0
Andrea Di Luzio,0.024896265560165977,0.0,0.12364501913860207,0.012693793140531451,1.0
Giulia Neccia,0.024896265560165977,0.0,0.12364501913860207,0.012693793140531451,1.0
Elena Antelmi,0.024896265560165977,0.0,0.12364501913860207,0.012693793140531451,1.0
Stefano Vandi,0.024896265560165977,0.0,0.12364501913860207,0.012693793140531451,1.0
Giuseppe Plazzi,0.024896265560165977,0.0,0.12364501913860207,0.012693793140531451,1.0
Letizia Tanca,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Paolo Atzeni,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Davide Azzalini,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Luca Cabibbo,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Luca Calderoni,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Paolo Ciaccia,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Valter Crescenzi,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Juan Carlos De Martin,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Selina Fenoglietto,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Donatella Firmani,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Sergio Greco,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Francesco Isgro,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Dario Maio,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Davide Martinenghi,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Maristella Matera,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Paolo Merialdo,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Cristian Molinaro,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Marco Patella,0.18672199170124482,0.01272475795297372,0.20190136036556539,0.2508214278151166,0.5121212121212121
Roberto Prevete,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Elisa Quintarelli,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Antonio Santangelo,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Andrea Tagarelli,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Guglielmo Tamburrini,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Riccardo Torlone,0.09958506224066391,0.0,0.14369556278269968,0.16870053188101608,1.0
Oreste Andrisano,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Paolo Bellavista,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Andrea Boeri,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Luciano Bononi,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Alberto Borghetti,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Armando Brath,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Giovanni Emanuele Corazza,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Antonio Corradi,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Stefano De Miranda,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Fabio Fava,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Luca Foschini,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Giovanni Leoni,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Danila Longo,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Michela Milano,0.13692946058091288,0.020072614107883816,0.1752770051525238,0.10353790424579529,0.4678030303030303
Fabio Napolitano,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Carlo Alberto Nucci,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Gianni Pasolini,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Tullio Salmon Cinotti,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Daniele Tarchi,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Francesco Ubertini,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Daniele Vigo,0.0912863070539419,0.0,0.156374583028232,0.1015348437798947,1.0
Michele Corazza,0.024896265560165977,0.0,0.0691189114425629,1.0658112106968012e-22,1.0
Stefano Menini,0.024896265560165977,0.0,0.0691189114425629,1.0658112106968012e-22,1.0
Pinar Arslan,0.024896265560165977,0.0,0.0691189114425629,1.0658112106968012e-22,1.0
Rachele Sprugnoli,0.024896265560165977,0.0,0.0691189114425629,1.0658112106968012e-22,1.0
Elena Cabrio,0.03319502074688797,0.013485477178423235,0.07828774663392328,1.1709951659886192e-22,0.5714285714285714
Sara Tonelli,0.024896265560165977,0.0,0.0691189114425629,1.0658112106968012e-22,1.0
Serena Villata,0.04149377593360996,0.015767634854771784,0.08818619735775267,2.002096247422127e-22,0.4666666666666667
Claudia Tubertini,0.008298755186721992,0.0,0.008298755186721992,5.3947463289597326e-40,1.0
Daniele Donati,0.008298755186721992,0.0,0.008298755186721992,5.3947463289597326e-40,1.0
Gianluca Gardini,0.008298755186721992,0.0,0.008298755186721992,5.3947463289597326e-40,1.0
Frederick Scott Bentley,0.029045643153526972,0.0,0.031918289179699966,2.347904220184235e-22,1.0
Emily Rosado-Solomon,0.029045643153526972,0.0,0.031918289179699966,2.347904220184235e-22,1.0
Jill Perry-Smith,0.029045643153526972,0.0,0.031918289179699966,2.347904220184235e-22,1.0
Simone Ferriani,0.04149377593360996,0.000743430152143845,0.04149377593360996,2.511420318430539e-22,0.5111111111111111
Frederic Clement Godart,0.029045643153526972,0.0,0.031918289179699966,2.347904220184235e-22,1.0
Travis Grosser,0.029045643153526972,0.0,0.031918289179699966,2.347904220184235e-22,1.0
Simone Santoni,0.029045643153526972,0.0,0.031918289179699966,2.347904220184235e-22,1.0
Chris Sterling,0.029045643153526972,0.0,0.031918289179699966,2.347904220184235e-22,1.0
Denise Falchetti,0.008298755186721992,0.0,0.023052097740894423,4.2239112887482146e-23,1.0
Gino Cattani,0.012448132780082988,1.7289073305670816e-05,0.0244081034903588,4.7473434981753053e-23,0.6666666666666666
Erik Aadland,0.008298755186721992,0.0,0.023052097740894423,4.2239112887482146e-23,1.0
Maurizio Gabbrielli,0.016597510373443983,3.457814661134163e-05,0.08430988099037892,6.277408019422514e-15,0.6666666666666666
Saverio Giallorenzo,0.02074688796680498,0.005705394190871369,0.10882552014360966,3.58873037812152e-14,0.5
Ivan Lanese,0.016597510373443983,0.0028354080221300137,0.10844097766960398,3.565145459981331e-14,0.6666666666666666
Stefano Pio Zingaro,0.012448132780082988,0.0,0.08407889501506281,6.0415588380206254e-15,1.0
Fabrizio Montesi,0.008298755186721992,0.0,0.08384917125819105,3.2736204465929063e-15,1.0
Gurvinder Prayag,0.008298755186721992,0.0,0.011065006915629321,5.292117150530075e-37,1.0
Marco Mariani,0.008298755186721992,0.0,0.011065006915629321,5.292117150530075e-37,1.0
Andrea Guizzardi,0.016597510373443983,0.00013831258644536652,0.016597510373443983,8.26392042212409e-37,0.3333333333333333
Flavio Maria Emanuele Pons,0.008298755186721992,0.0,0.011065006915629321,5.292117150530075e-37,1.0
Ercolino Ranieri,0.008298755186721992,0.0,0.011065006915629321,5.292117150530075e-37,1.0
Emanuela Misino,0.012448132780082988,0.0,0.10633471645919777,0.004565653943065124,1.0
Rita Calegari,0.012448132780082988,0.0,0.10633471645919777,0.004565653943065124,1.0
Michele Lombardi,0.04564315352697095,0.0006742738589211618,0.11232540471042018,0.005986984887017923,0.2909090909090909
Danuta Chisca,0.012448132780082988,0.0,0.10633471645919777,0.004565653943065124,1.0
Barry O'Sullivan,0.012448132780082988,0.0,0.10633471645919777,0.004565653943065124,1.0
Allegra De Filippo,0.008298755186721992,0.0,0.10563051303893818,0.004382944078113749,1.0
Andrea Galassi,0.012448132780082988,0.0,0.10633471645919777,0.004565653943065124,1.0
Paola Mello,0.012448132780082988,0.0,0.10633471645919777,0.004565653943065124,1.0
Andrea Borghesi,0.016597510373443983,0.0,0.10704837227436018,0.0047642598380650495,1.0
Andrea Bartolini,0.016597510373443983,0.0,0.10704837227436018,0.0047642598380650495,1.0
Luca Benini,0.016597510373443983,0.0,0.10704837227436018,0.0047642598380650495,1.0
Marco Bee,0.008298755186721992,0.0,0.012966804979253111,5.536374353635171e-34,1.0
Luca Trapin,0.02074688796680498,0.0002074688796680498,0.02074688796680498,1.25221839435453e-33,0.4
Fulvio Corsi,0.012448132780082988,0.0,0.014819205690574985,9.924046331769303e-34,1.0
Fabrizio Lillo,0.012448132780082988,0.0,0.014819205690574985,9.924046331769303e-34,1.0
Davide Pirino,0.012448132780082988,0.0,0.014819205690574985,9.924046331769303e-34,1.0
Debbie J. Dupuis,0.008298755186721992,0.0,0.012966804979253111,5.536374353635171e-34,1.0
Ivano Dionigi,0.04149377593360996,0.0,0.04149377593360996,7.363760858396676e-17,1.0
Francesco Citti,0.04149377593360996,0.0,0.04149377593360996,7.363760858396676e-17,1.0
Federico Condello,0.04149377593360996,0.0,0.04149377593360996,7.363760858396676e-17,1.0
Elisa Dal Chiele,0.04149377593360996,0.0,0.04149377593360996,7.363760858396676e-17,1.0
Camillo Neri,0.04149377593360996,0.0,0.04149377593360996,7.363760858396676e-17,1.0
Lucia Pasetti,0.04149377593360996,0.0,0.04149377593360996,7.363760858396676e-17,1.0
Daniele Pellacani,0.04149377593360996,0.0,0.04149377593360996,7.363760858396676e-17,1.0
Bruna Pieri,0.04149377593360996,0.0,0.04149377593360996,7.363760858396676e-17,1.0
Ambra Russotti,0.04149377593360996,0.0,0.04149377593360996,7.363760858396676e-17,1.0
Francesca Tomasi,0.04149377593360996,0.0,0.04149377593360996,7.363760858396676e-17,1.0
Antonio Ziosi,0.04149377593360996,0.0,0.04149377593360996,7.363760858396676e-17,1.0
Diana Rodrigues Alves,0.008298755186721992,0.0,0.025103734439834026,4.3902023597669365e-27,1.0
Giovanni Colavizza,0.04564315352697095,0.0013658367911479944,0.04564315352697095,1.8408525728409684e-26,0.2727272727272727
Frederic Kaplan,0.012448132780082988,1.7289073305670816e-05,0.02642498362087792,5.0815119305460935e-27,0.6666666666666666
Francesco Albertin,0.02074688796680498,0.0,0.029533805223334146,1.363029892988235e-26,1.0
Elena Balliana,0.02074688796680498,0.0,0.029533805223334146,1.363029892988235e-26,1.0
Giovanni Pizzol,0.02074688796680498,0.0,0.029533805223334146,1.363029892988235e-26,1.0
Emanuele Zendri,0.02074688796680498,0.0,0.029533805223334146,1.363029892988235e-26,1.0
David Raines,0.02074688796680498,0.0,0.029533805223334146,1.363029892988235e-26,1.0
Klaus W. Boyack,0.012448132780082988,0.0,0.02642498362087792,5.494165179480363e-27,1.0
Niels J. Van Eck,0.012448132780082988,0.0,0.02642498362087792,5.494165179480363e-27,1.0
Ludo Waltman,0.012448132780082988,0.0,0.02642498362087792,5.494165179480363e-27,1.0
Matteo Romanello,0.008298755186721992,0.0,0.025103734439834026,4.3902023597669365e-27,1.0
Gioele Barabucci,0.016597510373443983,0.0,0.12034822227646247,1.7405547488921334e-13,1.0
Uwe M. Borghoff,0.016597510373443983,0.0,0.12034822227646247,1.7405547488921334e-13,1.0
Sonja Schimmler,0.016597510373443983,0.0,0.12034822227646247,1.7405547488921334e-13,1.0
Ethan Munson,0.016597510373443983,0.0,0.12034822227646247,1.7405547488921334e-13,1.0
Alessandro Caponi,0.016597510373443983,0.0,0.12034822227646247,1.7405547488921334e-13,1.0
Fabio Vitali,0.016597510373443983,0.0,0.12034822227646247,1.7405547488921334e-13,1.0
Paolo Alberti,0.016597510373443983,0.0,0.12034822227646247,1.7405547488921334e-13,1.0
Marcello Scatà,0.016597510373443983,0.0,0.12034822227646247,1.7405547488921334e-13,1.0
Agata Rotondi,0.02074688796680498,0.0,0.12424614040687419,3.4061372832206733e-13,1.0
Freddy Limpens,0.02074688796680498,0.0,0.12424614040687419,3.4061372832206733e-13,1.0
Georgios Tsatsaronis,0.02074688796680498,0.0,0.12424614040687419,3.4061372832206733e-13,1.0
Jorgos Achtsivassilis,0.02074688796680498,0.0,0.12424614040687419,3.4061372832206733e-13,1.0
Gabriele D'Angelo,0.008298755186721992,0.0,0.11941166023540048,1.447536043607294e-13,1.0
Stefano Zacchiroli,0.008298755186721992,0.0,0.11941166023540048,1.447536043607294e-13,1.0
Enrico Daga,0.008298755186721992,0.0,0.11713281175762567,2.2245765556637684e-14,1.0
Enrico Motta,0.008298755186721992,0.0,0.11713281175762567,2.2245765556637684e-14,1.0
"Flores, Jorge Garcia",0.02074688796680498,0.0,0.11848956247296497,2.976118023261265e-14,1.0
"Meza, Ivan",0.02074688796680498,0.0,0.11848956247296497,2.976118023261265e-14,1.0
"Colin, Emilie",0.02074688796680498,0.0,0.11848956247296497,2.976118023261265e-14,1.0
"Gardent, Claire",0.02074688796680498,0.0,0.11848956247296497,2.976118023261265e-14,1.0
"Pineda, Luis A",0.02074688796680498,0.0,0.11848956247296497,2.976118023261265e-14,1.0
Monica Palmirani,0.09958506224066391,0.02116182572614108,0.08921161825726141,3.916564349941797e-22,0.11956521739130435
Arianna Rossi,0.024896265560165977,6.915629322268325e-05,0.062375603009142126,1.5573551785998136e-22,0.6666666666666666
Michele Martoni,0.03734439834024896,0.00029967727063162744,0.06393499308437069,2.205706899117397e-22,0.5
Margaret Hagan,0.016597510373443983,1.152604887044721e-05,0.061377593360995845,1.2363032952803922e-22,0.8333333333333334
Ilaria Bianchi,0.012448132780082988,0.0,0.060890469604162556,7.851865229914926e-23,1.0
Luca Cervone,0.012448132780082988,0.0,0.060890469604162556,7.851865229914926e-23,1.0
Francesco Draicchio,0.012448132780082988,0.0,0.060890469604162556,7.851865229914926e-23,1.0
Salvatore Sapienza,0.004149377593360996,0.0,0.05993905601659751,5.60473150264082e-23,0.0
Raffaella Brighi,0.008298755186721992,0.0,0.060411017087594346,6.540683786830418e-23,1.0
Maria Elena Sánchez Jordán,0.008298755186721992,0.0,0.060411017087594346,6.540683786830418e-23,1.0
Ugo Pagallo,0.016597510373443983,0.0,0.07237923745400454,1.1871341547992804e-22,1.0
Pompeu Casanovas,0.016597510373443983,0.0,0.07237923745400454,1.1871341547992804e-22,1.0
Giovanni Sartor,0.016597510373443983,0.0,0.07237923745400454,1.1871341547992804e-22,1.0
Dino Girardi,0.02074688796680498,0.0,0.06187257395261679,1.5349559493093019e-22,1.0
Michela Rossi,0.02074688796680498,0.0,0.06187257395261679,1.5349559493093019e-22,1.0
Morena Ragone,0.02074688796680498,0.0,0.06187257395261679,1.5349559493093019e-22,1.0
Fernanda Faini,0.02074688796680498,0.0,0.06187257395261679,1.5349559493093019e-22,1.0
Helena Haapio,0.012448132780082988,0.0,0.060890469604162556,9.60207143553221e-23,1.0
Cesare Bartolini,0.016597510373443983,0.0,0.061377593360995845,1.2824011769613827e-22,1.0
Livio Robaldo,0.016597510373443983,0.0,0.061377593360995845,1.2824011769613827e-22,1.0
Giovanni Governatori,0.004149377593360996,0.0,0.05993905601659751,5.60473150264082e-23,0.0
Emiliano Casalicchio,0.012448132780082988,0.0,0.060890469604162556,7.851865229914926e-23,1.0
Valeria Cardellini,0.012448132780082988,0.0,0.060890469604162556,7.851865229914926e-23,1.0
Gianluca Interino,0.012448132780082988,0.0,0.060890469604162556,7.851865229914926e-23,1.0
Ivan Heibi,0.008298755186721992,0.0,0.11758159647700354,1.403642558666457e-13,1.0
Alejandra Gonzalez-Beltran,0.012448132780082988,0.0,0.11803383338653048,1.5124981765631633e-13,1.0
Francesco Osborne,0.012448132780082988,0.0,0.11803383338653048,1.5124981765631633e-13,1.0
Sahar Vahdati,0.012448132780082988,0.0,0.11803383338653048,1.5124981765631633e-13,1.0
Massimiliano Ferro,0.004149377593360996,0.0,0.04825282496933636,6.877191971015844e-24,0.0
Fabio Tamburini,0.05394190871369295,0.01123789764868603,0.06557435188140583,4.7812359850948976e-23,0.2692307692307692
Francesca Masini,0.004149377593360996,0.0,0.04825282496933636,6.877191971015844e-24,0.0
Oronzo Antonelli,0.02074688796680498,0.0,0.049498059162093426,2.1176501248240905e-23,1.0
Marco Sanguinetti,0.02074688796680498,0.0,0.049498059162093426,2.1176501248240905e-23,1.0
Claudia Bosco,0.02074688796680498,0.0,0.049498059162093426,2.1176501248240905e-23,1.0
Alessandra Lavelli,0.02074688796680498,0.0,0.049498059162093426,2.1176501248240905e-23,1.0
Alessandro Mazzei,0.024896265560165977,0.002143845089903181,0.06187257395261679,3.5861523012295765e-23,0.7333333333333333
Daniela Beltrami,0.02074688796680498,0.0,0.049498059162093426,1.6232444450346864e-23,1.0
Gloria Gagliardi,0.02074688796680498,0.0,0.049498059162093426,1.6232444450346864e-23,1.0
Rema Rossini Favretti,0.02074688796680498,0.0,0.049498059162093426,1.6232444450346864e-23,1.0
Enrico Ghidoni,0.02074688796680498,0.0,0.049498059162093426,1.6232444450346864e-23,1.0
Laura Calze,0.02074688796680498,0.0,0.049498059162093426,1.6232444450346864e-23,1.0
