Node,Degree Centrality
High-Performance Computing,0.0034515218073423
Poesia Italiana Dell'Ottocento,0.0034515218073423
Legal Reasoning,0.0034515218073423
Linguistics And Language,0.0034515218073423
Language And Linguistics,0.0034515218073423
Sat Modulo Theories,0.0034515218073423
Jury,0.0034515218073423
Poesia,0.0034515218073423
Direct Ties,0.0034515218073423
Reciprocity,0.0034515218073423
Cliques/Clans,0.0034515218073423
Data Governance,0.0034515218073423
Occ,0.0034515218073423
Cultural Fields,0.0034515218073423
Eros E Priapo,0.0034515218073423
Varianti,0.0034515218073423
Mixed Integer Non-Linear Programming,0.0034515218073423
Local Search,0.0034515218073423
Decision Trees,0.0034515218073423
Leo Spitzer,0.0034515218073423
Artificial Neural Networks,0.0034515218073423
Paul Valéry,0.0034515218073423
Carlo Dossi,0.0034515218073423
Anomaly Detection,0.0034515218073423
Legal Theory,0.0031377470975839
Caporetto,0.0031377470975839
Text Encoding,0.0031377470975839
Opencitations Meta,0.0031377470975839
Minor Socratics,0.0031377470975839
Socratic Dialogue,0.0031377470975839
Socrates,0.0031377470975839
Papirology,0.0031377470975839
Ancient Philosophy,0.0031377470975839
Internet Of Things,0.0031377470975839
Owl Ontologies,0.0031377470975839
Ranflood,0.0031377470975839
Open Scholarship,0.0031377470975839
Open Citation Identifier,0.0031377470975839
Opencitations Index,0.0031377470975839
Il Conte Di Carmagnola,0.0031377470975839
Infrastructure Service,0.0031377470975839
Literature,0.0031377470975839
Framing,0.0031377470975839
Outsiders,0.0031377470975839
Jolts,0.0031377470975839
Agency,0.0031377470975839
Novelty Field,0.0031377470975839
Historical Study,0.0031377470975839
Longitude,0.0031377470975839
John Harrison,0.0031377470975839
Megaric School,0.0031377470975839
Stilpon,0.0031377470975839
Metrocles,0.0031377470975839
Aristotle,0.0031377470975839
Mythologiae,0.0031377470975839
Legal Informatics,0.0031377470975839
Speech Analysis,0.0031377470975839
Risk Assessment,0.0031377470975839
Extreme Value Theory,0.0031377470975839
Ministero Della Cultura,0.0031377470975839
Patrimonio Digitale,0.0031377470975839
Infrastruttura Digitale,0.0031377470975839
Ecosistema Digitale,0.0031377470975839
Ministry Of Culture,0.0031377470975839
Digital Heritage,0.0031377470975839
Digitization,0.0031377470975839
Digital Infrastructure,0.0031377470975839
Contract Design,0.0031377470975839
Information Design,0.0031377470975839
Pattern Language,0.0031377470975839
Data Protection Law,0.0031377470975839
Uncertainty,0.0031377470975839
Omero,0.0031377470975839
Collaborative Learning,0.0031377470975839
Advanced Data Visualization,0.0031377470975839
Commedia,0.0031377470975839
Scholarly Communication,0.0031377470975839
Divina Commedia,0.0031377470975839
Paleografia,0.0031377470975839
Recurrent Neural Networks,0.0031377470975839
Virgilio,0.0031377470975839
Poesia Italiana Del Novecento,0.0031377470975839
Dependency Parsing,0.0031377470975839
Query Language,0.0031377470975839
Reference Mining,0.0031377470975839
Web-Page,0.0031377470975839
Stéphane Mallarmé,0.0031377470975839
Software Process,0.0031377470975839
Scrum,0.0031377470975839
Alessandro Bonsanti,0.0031377470975839
Explainability,0.0031377470975839
Lanfranco Caretti,0.0031377470975839
Formal Ontology,0.0031377470975839
Mitao,0.0031377470975839
Romanzo,0.0031377470975839
I Promessi Sposi,0.0031377470975839
Dante Alighieri,0.0031377470975839
Proust,0.0031377470975839
Integration,0.0031377470975839
Ludovico Ariosto,0.0031377470975839
Giornale Di Guerra E Di Prigionia,0.0031377470975839
Human-Computer Interaction,0.0031377470975839
Multilingualism,0.0028239723878255
Detection,0.0028239723878255
Constrained Optimization,0.0028239723878255
Textual Criticism,0.0028239723878255
Research Article In Simplified Html,0.0028239723878255
Web Resources,0.0028239723878255
Mitigation,0.0028239723878255
Rash Framework,0.0028239723878255
Restoration,0.0028239723878255
Discourse,0.0028239723878255
Paper,0.0028239723878255
Bibliographic References,0.0028239723878255
Condensed Matter Physics,0.0028239723878255
Schottky Diode Detector,0.0028239723878255
Terahertz,0.0028239723878255
Anticipatory Algorithms,0.0028239723878255
Radiation,0.0028239723878255
Research Communication,0.0028239723878255
Instrumentation,0.0028239723878255
Honeypot,0.0028239723878255
Ontology Design,0.0028239723878255
Web-First Format,0.0028239723878255
Digital Edition,0.0028239723878255
Raje,0.0028239723878255
Informetrics,0.0028239723878255
Moving-Target,0.0028239723878255
Camerini,0.0028239723878255
Diffraction Limit,0.0028239723878255
Innovative Approaches,0.0028239723878255
Last-Minute Price Adjustment,0.0028239723878255
Forecasting,0.0028239723878255
Wikidata,0.0028239723878255
Smart Contracts,0.0028239723878255
Collaborative Editing,0.0028239723878255
Defence,0.0028239723878255
Natural Language Understanding,0.0028239723878255
Alberto Blecua,0.0028239723878255
Resource Center,0.0028239723878255
Art Interpretation,0.0028239723878255
Lope De Vega,0.0028239723878255
Governance,0.0028239723878255
Storia Dell'Arte,0.0028239723878255
Confocal Microscopy,0.0028239723878255
Design And Evaluations,0.0028239723878255
Natural Language Processing Techniques,0.0028239723878255
Complex Task,0.0028239723878255
Cloud Computing,0.0028239723878255
Stream Processing,0.0028239723878255
Cinquecento,0.0028239723878255
Simple++,0.0028239723878255
Contention,0.0028239723878255
Tool Designers,0.0028239723878255
Tourist Satisfaction,0.0028239723878255
Formal Methods,0.0028239723878255
Assistive,0.0028239723878255
Web Components,0.0028239723878255
Html-Based Scholarly Articles,0.0028239723878255
Ink,0.0028239723878255
Resource,0.0028239723878255
Themes,0.0028239723878255
Topics,0.0028239723878255
Sparql Endpoint,0.0028239723878255
Edizioni Critiche,0.0028239723878255
Hico,0.0028239723878255
Data Science,0.0028239723878255
Letteratura Francese,0.0028239723878255
Event Extraction,0.0028239723878255
Falsari,0.0028239723878255
Falsi,0.0028239723878255
Data Access,0.0028239723878255
Triplestore,0.0028239723878255
Interdisciplinarità,0.0028239723878255
Authorship Attribution,0.0028239723878255
Diario Postumo,0.0028239723878255
Public Sector,0.0028239723878255
Agile Software Development,0.0028239723878255
Rest Api,0.0028239723878255
Frbr Model,0.0028239723878255
Semantics And Egovernment,0.0028239723878255
Water Quality,0.0028239723878255
Education,0.0028239723878255
Simbolismo,0.0028239723878255
Letter On Romanticism,0.0028239723878255
Rdf Data Processing,0.0028239723878255
Academic Assessment,0.0028239723878255
Data Processing,0.0028239723878255
Data Management,0.0028239723878255
Mallarmé,0.0028239723878255
Valéry,0.0028239723878255
Linked Open Data For Smart Cities,0.0028239723878255
Predictive Models,0.0028239723878255
National Scientific Habilitation,0.0028239723878255
Proles,0.0028239723878255
Ramose,0.0028239723878255
Ecdosys Leopardi,0.0028239723878255
Wiki,0.0028239723878255
Variants Criticism,0.0028239723878255
Psicoanalisi,0.0028239723878255
Mimesis,0.0028239723878255
Metadata,0.0028239723878255
Knowledge Organization,0.0028239723878255
Wiki Leopardi,0.0028239723878255
Agile Methods,0.0028239723878255
Digital Texts,0.0028239723878255
Longitudinal Study,0.0028239723878255
Scholarly Editing,0.0028239723878255
Discourse Analysis,0.0028239723878255
Scholarly Edition,0.0028239723878255
Ideas,0.0028239723878255
Legalxml,0.0028239723878255
Datasets,0.0028239723878255
Text Encoding Initiative (Tei),0.0028239723878255
Digital History,0.0028239723878255
Tommaseo,0.0025101976780671
Visual Exploration,0.0025101976780671
Knowledge Exploration,0.0025101976780671
Small Areas,0.0025101976780671
Ordinal Sem,0.0025101976780671
High Performance Computing,0.0025101976780671
Ontology Matching,0.0025101976780671
Accessible Graphs,0.0025101976780671
Witte,0.0025101976780671
Exploratory Search,0.0025101976780671
Image Schemas,0.0025101976780671
Vocabulary Control,0.0025101976780671
Software: Control And Systems Engineering,0.0025101976780671
Digital Archives,0.0025101976780671
Analysis Of Linked Data,0.0025101976780671
Tacit Knowledge,0.0025101976780671
Service Portability,0.0025101976780671
Bassani,0.0025101976780671
Health,0.0025101976780671
Score-Driven Model,0.0025101976780671
Scartazzini,0.0025101976780671
Cannizzaro,0.0025101976780671
Modular Ontology Design,0.0025101976780671
Theory Of Explanations,0.0025101976780671
Clean Water,0.0025101976780671
Storia Della Colonna Infame,0.0025101976780671
Semantic Parsing,0.0025101976780671
Erich Auerbach,0.0025101976780671
Unpublished Notes,0.0025101976780671
E-Learning,0.0025101976780671
Web Services Architecture,0.0025101976780671
Library And Information Sciences,0.0025101976780671
Porta,0.0025101976780671
Arco,0.0025101976780671
Accessibility In Education,0.0025101976780671
Challenge,0.0025101976780671
Pattern-Based Design,0.0025101976780671
Sanitation,0.0025101976780671
Environmental Data,0.0025101976780671
Machine Reading,0.0025101976780671
Rule Of Law,0.0025101976780671
Pietro Maroncelli,0.0025101976780671
Tourism Destinations,0.0025101976780671
Xml Schemas,0.0025101976780671
Stato,0.0025101976780671
Data Modelling,0.0025101976780671
Venice,0.0025101976780671
Edizione Critica,0.0025101976780671
Corpora,0.0025101976780671
Open Access,0.0025101976780671
Dimensions Of Proximity,0.0025101976780671
Letteratura Biblica,0.0025101976780671
Digital Archive,0.0025101976780671
Pubblica Amministrazione,0.0025101976780671
Knowledge,0.0025101976780671
Pandemia,0.0025101976780671
Estasi,0.0025101976780671
Context-Awareness,0.0025101976780671
Internet Of Things (Iot),0.0025101976780671
Libri Di Lettere,0.0025101976780671
Sars-Cov-2,0.0025101976780671
Guerre D'Italia,0.0025101976780671
Network Connectivity,0.0025101976780671
Censura,0.0025101976780671
Annotation,0.0025101976780671
Jolie,0.0025101976780671
Html,0.0025101976780671
Network,0.0025101976780671
Dati Personali,0.0025101976780671
Data Reengineering,0.0025101976780671
Data Conversion,0.0025101976780671
Zibaldone,0.0025101976780671
Outsider,0.0025101976780671
Advanced Search,0.0025101976780671
Argument Mining,0.0025101976780671
Scheduling,0.0025101976780671
Explicability,0.0025101976780671
Free-Text Search,0.0025101976780671
Citizen Curation,0.0025101976780671
Oscar,0.0025101976780671
Storytelling,0.0025101976780671
Serious Games,0.0025101976780671
Digital Health,0.0025101976780671
Paleography,0.0025101976780671
D'Azeglio,0.0025101976780671
Decentralized Web Technologies,0.0025101976780671
And Digital Government,0.0025101976780671
Ontology Design Pattern,0.0025101976780671
Tokenization,0.0025101976780671
Covid-19 Literature,0.0025101976780671
Science Communication,0.0025101976780671
Emozioni,0.0025101976780671
Mitigate,0.0025101976780671
Human-Centered Design,0.0025101976780671
Transfer Learning,0.0025101976780671
Dlt,0.0025101976780671
Pandemic,0.0025101976780671
Fortuna,0.0025101976780671
Lettera Sul Romanticismo,0.0025101976780671
Edizioni Critiche Digitali,0.0025101976780671
Cesare,0.0025101976780671
Legal Digital Contracts,0.0025101976780671
Piacere,0.0025101976780671
Keywords,0.0025101976780671
Romanticism,0.0025101976780671
Accessibility In Scientific Documents,0.0025101976780671
Research Data Management,0.0025101976780671
Sustainabile It,0.0025101976780671
Gioia,0.0025101976780671
Ehealth,0.0025101976780671
Open Government,0.0025101976780671
Citation Impact,0.0025101976780671
Value-At-Risk,0.0025101976780671
Felicità,0.0025101976780671
Divertimento,0.0025101976780671
Realized Volatility,0.0025101976780671
User Engagement,0.0025101976780671
Ricardian Contracts,0.0025101976780671
Fast-Fashion Design,0.0025101976780671
Shocks,0.0021964229683087
Vocabulary,0.0021964229683087
Airlines,0.0021964229683087
Social Network Analysis,0.0021964229683087
Audience,0.0021964229683087
"""Botteghe Oscure""",0.0021964229683087
Quantitative Study,0.0021964229683087
Network Science,0.0021964229683087
Interlocking Directorates,0.0021964229683087
Hospitality And Tourism Firms,0.0021964229683087
Business Ecosystems,0.0021964229683087
Service Migration,0.0021964229683087
Monitoring,0.0021964229683087
Quality Of Service,0.0021964229683087
Legislation Compliance Checking,0.0021964229683087
Autonomic Computing,0.0021964229683087
Cumulative Logit,0.0021964229683087
Right To Know,0.0021964229683087
United Nations,0.0021964229683087
Stationarity And Ergodicity,0.0021964229683087
Test-Driven Development,0.0021964229683087
Service Firms,0.0021964229683087
Insider Threat,0.0021964229683087
Federated Platforms,0.0021964229683087
Reference Styles,0.0021964229683087
Ariosto,0.0021964229683087
Bibliometric Indicators,0.0021964229683087
Autografi,0.0021964229683087
Concorrenza Sleale,0.0021964229683087
Visual Analytics,0.0021964229683087
Social Evaluation,0.0021964229683087
Programming Language,0.0021964229683087
Ml For Legal Document,0.0021964229683087
Il Libro Delle Furie,0.0021964229683087
Italian Renaissance Literature,0.0021964229683087
Science And Society,0.0021964229683087
Letteratura Italiana Dell'Ottocento,0.0021964229683087
Adele Gadda Lehr,0.0021964229683087
Framester,0.0021964229683087
Monti,0.0021964229683087
Informatica Giuridica,0.0021964229683087
Universal Dependencies,0.0021964229683087
Istituzionalizzazione Dell'Anomia,0.0021964229683087
Control And Systems Engineering,0.0021964229683087
Argumentation Schemes,0.0021964229683087
Diff,0.0021964229683087
Technology Development,0.0021964229683087
Agile Methodologies,0.0021964229683087
Etherpad,0.0021964229683087
Artificial Intelligence And Law,0.0021964229683087
Web Of Linked Data,0.0021964229683087
Fede,0.0021964229683087
Edizioni,0.0021964229683087
Social Software,0.0021964229683087
Human Rights Privacy,0.0021964229683087
Scholarly Information,0.0021964229683087
News Sites,0.0021964229683087
Knowledge Transfer,0.0021964229683087
Blogs,0.0021964229683087
Arts And Humanities,0.0021964229683087
Digital Identity,0.0021964229683087
Linguistica Applicata,0.0021964229683087
Academic Evaluation,0.0021964229683087
Conditional Random Fields,0.0021964229683087
Citation-Based Metrics,0.0021964229683087
Valentino Bompiani,0.0021964229683087
Apache Spark,0.0021964229683087
Linguistica Generale,0.0021964229683087
Digital Tools,0.0021964229683087
Historiography,0.0021964229683087
Distributed Queries,0.0021964229683087
Historical Sources,0.0021964229683087
Interaction Design,0.0021964229683087
'Officina',0.0021964229683087
Pier Paolo Pasolini,0.0021964229683087
Hci,0.0021964229683087
Bibliographic Coupling,0.0021964229683087
Iframenet,0.0021964229683087
Idilli,0.0021964229683087
Change Detection,0.0021964229683087
Trustworthiness,0.0021964229683087
Conceptual Components,0.0021964229683087
Pwo,0.0021964229683087
Workflow Description,0.0021964229683087
Odp,0.0021964229683087
Ai And Law,0.0021964229683087
Natural Language Processing For Legal Document,0.0021964229683087
Anorexia Nervosa,0.0021964229683087
Glam,0.0021964229683087
Iliade,0.0021964229683087
Business Performance Analytics,0.0021964229683087
Change-Tracking,0.0021964229683087
Letteratura Inglese,0.0021964229683087
Traduzione,0.0021964229683087
Moral Values,0.0021964229683087
Edizione Digitale,0.0021964229683087
Seneca,0.0021964229683087
Explainable Ai,0.0021964229683087
Lucrezio,0.0021964229683087
Natural Language Processing Systems,0.0021964229683087
String-Matching,0.0021964229683087
University Of Bologna,0.0021964229683087
Web 2.0,0.0021964229683087
Canzoniere,0.0021964229683087
Empirical Model Learning,0.0021964229683087
Semantic Similarity,0.0021964229683087
Power Modelings,0.0021964229683087
Information And Data Management,0.0021964229683087
Quantum Probability Theory,0.0021964229683087
Publishing Process,0.0021964229683087
Denial-Of-Service,0.0018826482585503
Mario Tobino,0.0018826482585503
Artificial Intelligence Act,0.0018826482585503
Text Similarity,0.0018826482585503
Stilometria,0.0018826482585503
Overlapping,0.0018826482585503
Optimisation,0.0018826482585503
La Cognizione Del Dolore,0.0018826482585503
Language Models,0.0018826482585503
Mobility-As-A-Service,0.0018826482585503
Seconda Minuta,0.0018826482585503
De Rerum Natura,0.0018826482585503
Nfts,0.0018826482585503
Antico Testamento,0.0018826482585503
Reification,0.0018826482585503
Fabio,0.0018826482585503
Firm Entry,0.0018826482585503
Scheda F,0.0018826482585503
Psichiatria E Letteratura,0.0018826482585503
Chatbots,0.0018826482585503
Narratives,0.0018826482585503
Game Design,0.0018826482585503
Europeana Data Model,0.0018826482585503
Innovator,0.0018826482585503
Illuminismo,0.0018826482585503
Letteratura Del Novecento,0.0018826482585503
Archival Founds And Collections,0.0018826482585503
Filologia Classica,0.0018826482585503
Critical Design,0.0018826482585503
Legal Visualization,0.0018826482585503
Edizioni Scientifiche,0.0018826482585503
Cms,0.0018826482585503
Open Annotation Collaboration,0.0018826482585503
Semantic Digital Edition,0.0018826482585503
Dh In A Global Perspective,0.0018826482585503
Crowdsourcing,0.0018826482585503
Periphery,0.0018826482585503
Social Distance,0.0018826482585503
Consecration,0.0018826482585503
Dynamic Digital Collections,0.0018826482585503
Verri,0.0018826482585503
Alfieri,0.0018826482585503
Varianti Politiche,0.0018826482585503
Quantitative Linguistics,0.0018826482585503
Frbr - Functional Requirements For Bibliographic Records,0.0018826482585503
Decision-Making System,0.0018826482585503
Nft Art,0.0018826482585503
Ai Fairness,0.0018826482585503
Glam Institutions,0.0018826482585503
Sociologia,0.0018826482585503
Large Language Models,0.0018826482585503
Memorialistica,0.0018826482585503
Privacy Communication,0.0018826482585503
Predictive Model,0.0018826482585503
